scale,W
3.001707412628221,0.09241443957914719
3.001707412628221,0.09241443957914719
3.001707412628221,0.09241443957914719
3.3648154795565213,0.10150950282730843
3.6923890884404056,0.11632104193149163
3.6923890884404056,0.11632104193149163
4.227930308294849,0.11379632377081343
4.701934715505304,0.10013460575996279
5.26222663340005,0.08268892917649048
5.622844251080593,0.0787416774604399
5.885029828261923,0.0654527173404963
5.885029828261923,0.0654527173404963
5.546219848673655,0.056962152031439436
5.546219848673655,0.056962152031439436
5.546219848673655,0.056962152031439436
5.687134474473304,0.053194500390154324
5.794780543346984,0.06121110661663223
5.794780543346984,0.06121110661663223
5.794780543346984,0.06121110661663223
5.643495507742864,0.05986202476567026
5.643495507742864,0.05986202476567026
5.978113610805913,0.058290069803000735
5.978113610805913,0.058290069803000735
5.978113610805913,0.058290069803000735
5.978113610805913,0.058290069803000735
5.978113610805913,0.058290069803000735
5.978113610805913,0.058290069803000735
5.978113610805913,0.058290069803000735
5.978113610805913,0.058290069803000735
5.978113610805913,0.058290069803000735
5.978113610805913,0.058290069803000735
5.978113610805913,0.058290069803000735
5.978113610805913,0.058290069803000735
5.978113610805913,0.058290069803000735
5.862682233418714,0.053991893032096075
5.862682233418714,0.053991893032096075
5.862682233418714,0.053991893032096075
5.862682233418714,0.053991893032096075
5.862682233418714,0.053991893032096075
5.862682233418714,0.053991893032096075
5.862682233418714,0.053991893032096075
5.862682233418714,0.053991893032096075
5.862682233418714,0.053991893032096075
5.698737151103519,0.05549612166507416
5.698737151103519,0.05549612166507416
5.698737151103519,0.05549612166507416
5.698737151103519,0.05549612166507416
5.698737151103519,0.05549612166507416
5.698737151103519,0.05549612166507416
5.698737151103519,0.05549612166507416
5.698737151103519,0.05549612166507416
5.520813239392577,0.057294407185532116
5.520813239392577,0.057294407185532116
5.520813239392577,0.057294407185532116
5.520813239392577,0.057294407185532116
5.520813239392577,0.057294407185532116
5.520813239392577,0.057294407185532116
5.520813239392577,0.057294407185532116
5.520813239392577,0.057294407185532116
5.559107916519449,0.057279865128156235
5.559107916519449,0.057279865128156235
5.559107916519449,0.057279865128156235
5.559107916519449,0.057279865128156235
5.559107916519449,0.057279865128156235
5.949670021305145,0.06384562299587827
5.949670021305145,0.06384562299587827
5.949670021305145,0.06384562299587827
5.914099180863745,0.07304011276409106
5.914099180863745,0.07304011276409106
5.856658548611483,0.07222121031750785
5.856658548611483,0.07222121031750785
5.856658548611483,0.07222121031750785
5.8678379716566225,0.07410059409537703
5.8678379716566225,0.07410059409537703
5.8678379716566225,0.07410059409537703
5.8678379716566225,0.07410059409537703
5.8678379716566225,0.07410059409537703
5.8678379716566225,0.07410059409537703
5.8678379716566225,0.07410059409537703
5.867298708633841,0.07716683611517909
5.867298708633841,0.07716683611517909
5.867298708633841,0.07716683611517909
5.867298708633841,0.07716683611517909
5.867298708633841,0.07716683611517909
5.867298708633841,0.07716683611517909
5.867298708633841,0.07716683611517909
5.867298708633841,0.07716683611517909
5.867298708633841,0.07716683611517909
5.867298708633841,0.07716683611517909
6.334216752823913,0.07674140056026393
6.334216752823913,0.07674140056026393
5.943060394112022,0.08302622312375109
5.943060394112022,0.08302622312375109
5.943060394112022,0.08302622312375109
5.943060394112022,0.08302622312375109
5.943060394112022,0.08302622312375109
5.943060394112022,0.08302622312375109
5.943060394112022,0.08302622312375109
5.943060394112022,0.08302622312375109
5.943060394112022,0.08302622312375109
5.943060394112022,0.08302622312375109
5.943060394112022,0.08302622312375109
5.971980241084518,0.08662080579808806
5.971980241084518,0.08662080579808806
5.971980241084518,0.08662080579808806
5.971980241084518,0.08662080579808806
5.608189725722721,0.0795125778381442
5.319822073077812,0.078831168360215
5.319822073077812,0.078831168360215
5.319822073077812,0.078831168360215
5.319822073077812,0.078831168360215
5.62451186367079,0.07085166235940592
5.62451186367079,0.07085166235940592
5.62451186367079,0.07085166235940592
5.62451186367079,0.07085166235940592
5.62451186367079,0.07085166235940592
5.62451186367079,0.07085166235940592
5.62451186367079,0.07085166235940592
5.58355608851963,0.0734306458801134
5.58355608851963,0.0734306458801134
5.58355608851963,0.0734306458801134
5.58355608851963,0.0734306458801134
5.775619994380305,0.07123639063259932
5.775619994380305,0.07123639063259932
5.775619994380305,0.07123639063259932
5.775619994380305,0.07123639063259932
5.775619994380305,0.07123639063259932
5.775619994380305,0.07123639063259932
5.775619994380305,0.07123639063259932
5.775619994380305,0.07123639063259932
5.775619994380305,0.07123639063259932
6.387660216256733,0.07425519979765455
5.943097135462026,0.09224341891013316
5.943097135462026,0.09224341891013316
6.4230089313102,0.08756526792452086
6.4230089313102,0.08756526792452086
6.4230089313102,0.08756526792452086
5.674021819713443,0.08980279385393644
5.674021819713443,0.08980279385393644
5.722675682000492,0.07862804569369858
5.722675682000492,0.07862804569369858
5.722675682000492,0.07862804569369858
5.722675682000492,0.07862804569369858
5.722675682000492,0.07862804569369858
5.775492315018991,0.08404172885214084
5.775492315018991,0.08404172885214084
5.701547008250636,0.09419064077732672
5.701547008250636,0.09419064077732672
5.911057217640093,0.09140872930307023
6.0015322981561905,0.09069834923570741
6.0015322981561905,0.09069834923570741
6.0015322981561905,0.09069834923570741
6.0015322981561905,0.09069834923570741
6.0015322981561905,0.09069834923570741
5.582228389621738,0.09323384614231077
5.582228389621738,0.09323384614231077
5.582228389621738,0.09323384614231077
5.582228389621738,0.09323384614231077
5.582228389621738,0.09323384614231077
5.582228389621738,0.09323384614231077
5.582228389621738,0.09323384614231077
5.582228389621738,0.09323384614231077
5.582228389621738,0.09323384614231077
5.582228389621738,0.09323384614231077
6.022983207934036,0.08464738384296286
6.022983207934036,0.08464738384296286
6.022983207934036,0.08464738384296286
6.022983207934036,0.08464738384296286
6.022983207934036,0.08464738384296286
6.022983207934036,0.08464738384296286
6.022983207934036,0.08464738384296286
5.723279839935493,0.06938970072895992
5.723279839935493,0.06938970072895992
5.723279839935493,0.06938970072895992
5.723279839935493,0.06938970072895992
5.723279839935493,0.06938970072895992
5.723279839935493,0.06938970072895992
5.723279839935493,0.06938970072895992
5.723279839935493,0.06938970072895992
5.723279839935493,0.06938970072895992
5.955898966368484,0.06128643776181522
5.955898966368484,0.06128643776181522
5.955898966368484,0.06128643776181522
5.955898966368484,0.06128643776181522
5.550866317159747,0.06074756469664585
5.550866317159747,0.06074756469664585
5.550866317159747,0.06074756469664585
5.550866317159747,0.06074756469664585
5.550866317159747,0.06074756469664585
5.550866317159747,0.06074756469664585
5.550866317159747,0.06074756469664585
5.550866317159747,0.06074756469664585
5.550866317159747,0.06074756469664585
6.0731757330070995,0.06358410970505361
6.0731757330070995,0.06358410970505361
5.593441599381489,0.05307876243706313
5.593441599381489,0.05307876243706313
5.593441599381489,0.05307876243706313
5.593441599381489,0.05307876243706313
5.593441599381489,0.05307876243706313
5.593441599381489,0.05307876243706313
5.593441599381489,0.05307876243706313
5.435043636363242,0.055160003147541624
6.0470429814688815,0.05997120244607008
5.86846741602782,0.05921210304519315
5.86846741602782,0.05921210304519315
5.86846741602782,0.05921210304519315
5.86846741602782,0.05921210304519315
5.974299239856627,0.06244512647691748
5.974299239856627,0.06244512647691748
5.974299239856627,0.06244512647691748
5.974299239856627,0.06244512647691748
5.974299239856627,0.06244512647691748
5.974299239856627,0.06244512647691748
5.974299239856627,0.06244512647691748
6.043696018311373,0.06381111589343808
6.043696018311373,0.06381111589343808
6.043696018311373,0.06381111589343808
6.383989573371344,0.06261645947483814
6.383989573371344,0.06261645947483814
6.383989573371344,0.06261645947483814
6.383989573371344,0.06261645947483814
6.622511758661768,0.055406139846661484
6.622511758661768,0.055406139846661484
5.618077289980896,0.05314447489496417
5.30572306319988,0.05575848394582541
5.384094814865689,0.06054035904187141
5.384094814865689,0.06054035904187141
5.569664680122515,0.06381890616963395
5.569664680122515,0.06381890616963395
5.3880466515838785,0.06281195541237307
5.3880466515838785,0.06281195541237307
6.072533203591944,0.06294261083008683
6.072533203591944,0.06294261083008683
6.072533203591944,0.06294261083008683
6.072533203591944,0.06294261083008683
6.247156653601462,0.06482489227881438
6.0480717473389785,0.0665322675105321
6.0480717473389785,0.0665322675105321
6.0480717473389785,0.0665322675105321
6.0480717473389785,0.0665322675105321
6.0480717473389785,0.0665322675105321
5.54715985962022,0.05971578754098687
5.54715985962022,0.05971578754098687
5.54715985962022,0.05971578754098687
5.54715985962022,0.05971578754098687
5.54715985962022,0.05971578754098687
5.54715985962022,0.05971578754098687
5.54715985962022,0.05971578754098687
5.54715985962022,0.05971578754098687
5.54715985962022,0.05971578754098687
5.54715985962022,0.05971578754098687
5.54715985962022,0.05971578754098687
5.54715985962022,0.05971578754098687
5.54715985962022,0.05971578754098687
5.54715985962022,0.05971578754098687
5.54715985962022,0.05971578754098687
5.958265506961999,0.061940289590562955
5.972223905166287,0.06758946584468914
5.972223905166287,0.06758946584468914
5.972223905166287,0.06758946584468914
5.972223905166287,0.06758946584468914
6.024918132362727,0.07026570682121726
6.024918132362727,0.07026570682121726
5.808128490260827,0.07085625901983413
5.808128490260827,0.07085625901983413
5.808128490260827,0.07085625901983413
5.808128490260827,0.07085625901983413
5.808128490260827,0.07085625901983413
5.808128490260827,0.07085625901983413
5.808128490260827,0.07085625901983413
5.808128490260827,0.07085625901983413
5.808128490260827,0.07085625901983413
5.808128490260827,0.07085625901983413
5.808128490260827,0.07085625901983413
5.808128490260827,0.07085625901983413
5.808128490260827,0.07085625901983413
5.808128490260827,0.07085625901983413
5.808128490260827,0.07085625901983413
5.912217857573427,0.06951025250089261
5.912217857573427,0.06951025250089261
5.912217857573427,0.06951025250089261
5.912217857573427,0.06951025250089261
5.912217857573427,0.06951025250089261
5.912217857573427,0.06951025250089261
5.912217857573427,0.06951025250089261
6.079512154753151,0.06443307066005875
6.079512154753151,0.06443307066005875
6.079512154753151,0.06443307066005875
6.098719258228289,0.06888820981100686
6.098719258228289,0.06888820981100686
5.401358574412943,0.09447925679922174
5.401358574412943,0.09447925679922174
5.3823879840881785,0.08598105865094068
5.3823879840881785,0.08598105865094068
5.3823879840881785,0.08598105865094068
5.3823879840881785,0.08598105865094068
5.3823879840881785,0.08598105865094068
5.3823879840881785,0.08598105865094068
5.3823879840881785,0.08598105865094068
5.3823879840881785,0.08598105865094068
5.3823879840881785,0.08598105865094068
5.3823879840881785,0.08598105865094068
5.3823879840881785,0.08598105865094068
5.3823879840881785,0.08598105865094068
5.3823879840881785,0.08598105865094068
5.3823879840881785,0.08598105865094068
5.3823879840881785,0.08598105865094068
5.3823879840881785,0.08598105865094068
5.3823879840881785,0.08598105865094068
5.3823879840881785,0.08598105865094068
5.3823879840881785,0.08598105865094068
5.3823879840881785,0.08598105865094068
5.3823879840881785,0.08598105865094068
5.3823879840881785,0.08598105865094068
5.571307798146323,0.08318925548428263
5.571307798146323,0.08318925548428263
5.625927084641244,0.07579098709607304
5.625927084641244,0.07579098709607304
5.58004237776054,0.06696133607008688
5.6045745783916345,0.062986708440684
5.6045745783916345,0.062986708440684
5.6045745783916345,0.062986708440684
5.6045745783916345,0.062986708440684
5.90605061851537,0.0684007851273499
5.90605061851537,0.0684007851273499
5.90605061851537,0.0684007851273499
5.90605061851537,0.0684007851273499
5.90605061851537,0.0684007851273499
6.095968302389942,0.05853770290310887
5.815302800209114,0.059782188252157496
5.815302800209114,0.059782188252157496
5.815302800209114,0.059782188252157496
5.815302800209114,0.059782188252157496
5.815302800209114,0.059782188252157496
5.815302800209114,0.059782188252157496
5.815302800209114,0.059782188252157496
5.815302800209114,0.059782188252157496
5.815302800209114,0.059782188252157496
5.815302800209114,0.059782188252157496
5.815302800209114,0.059782188252157496
5.815302800209114,0.059782188252157496
5.815302800209114,0.059782188252157496
5.815302800209114,0.059782188252157496
5.815302800209114,0.059782188252157496
6.128034854960305,0.060831069684985896
6.128034854960305,0.060831069684985896
6.128034854960305,0.060831069684985896
6.128034854960305,0.060831069684985896
5.747163970211434,0.06664272641853046
5.4812243473225095,0.057617814813583426
5.4812243473225095,0.057617814813583426
5.4812243473225095,0.057617814813583426
5.4812243473225095,0.057617814813583426
5.4812243473225095,0.057617814813583426
5.4812243473225095,0.057617814813583426
5.4812243473225095,0.057617814813583426
5.4812243473225095,0.057617814813583426
5.4812243473225095,0.057617814813583426
5.4926755020338325,0.06443551255008176
5.4926755020338325,0.06443551255008176
5.4926755020338325,0.06443551255008176
5.97877892770636,0.06592603377529349
5.8061940092929785,0.07013567435065252
5.8061940092929785,0.07013567435065252
5.8061940092929785,0.07013567435065252
5.8061940092929785,0.07013567435065252
5.8061940092929785,0.07013567435065252
5.8061940092929785,0.07013567435065252
5.8061940092929785,0.07013567435065252
5.8061940092929785,0.07013567435065252
5.8061940092929785,0.07013567435065252
5.8061940092929785,0.07013567435065252
5.8061940092929785,0.07013567435065252
5.8061940092929785,0.07013567435065252
5.8061940092929785,0.07013567435065252
5.8061940092929785,0.07013567435065252
5.865385693127678,0.07427391746322647
5.865385693127678,0.07427391746322647
5.865385693127678,0.07427391746322647
5.865385693127678,0.07427391746322647
5.865385693127678,0.07427391746322647
5.665565784927334,0.09506432384742454
5.665565784927334,0.09506432384742454
5.665565784927334,0.09506432384742454
5.665565784927334,0.09506432384742454
5.665565784927334,0.09506432384742454
5.665565784927334,0.09506432384742454
5.665565784927334,0.09506432384742454
5.665565784927334,0.09506432384742454
5.665565784927334,0.09506432384742454
5.665565784927334,0.09506432384742454
5.665565784927334,0.09506432384742454
5.665565784927334,0.09506432384742454
5.665565784927334,0.09506432384742454
5.665565784927334,0.09506432384742454
5.665565784927334,0.09506432384742454
5.665565784927334,0.09506432384742454
5.665565784927334,0.09506432384742454
5.665565784927334,0.09506432384742454
5.665565784927334,0.09506432384742454
5.665565784927334,0.09506432384742454
5.665565784927334,0.09506432384742454
5.665565784927334,0.09506432384742454
5.665565784927334,0.09506432384742454
5.665565784927334,0.09506432384742454
5.665565784927334,0.09506432384742454
5.665565784927334,0.09506432384742454
5.665565784927334,0.09506432384742454
5.665565784927334,0.09506432384742454
5.665565784927334,0.09506432384742454
5.665565784927334,0.09506432384742454
5.665565784927334,0.09506432384742454
5.665565784927334,0.09506432384742454
5.525793450631293,0.08233202928219484
5.4101578147872145,0.08007786815010447
5.490254464051528,0.08381974654767388
5.490254464051528,0.08381974654767388
5.5